Problem	Population Size	Generation	Step Size	Elites	Mutations	Crossovers	Best	Worst	Best Fitness	Worst Fitness	Average	Deviation	Crossover Points	Runtime (ms)
Booth	100	32	0.8	50	50	1	f(1.1049449439773245, 2.358019972720749) = 1.5767785194803008	f(-0.2953190774552972, 0.5221024414043587) = 64.76648295360013	38.808147166706654	1.5205313635298463	6.227957670681064	6.839367420397474	1	35.1876
Booth	100	33	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(-0.49901082007970693, 1.1340393166626037) = 51.02097558571363	97.24873808779036	1.9223015115361026	10.53853867616391	18.315965503297367	1	35.1876
Booth	100	34	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(-0.5853843360356927, 1.6862833511872437) = 37.858441007712145	97.24873808779036	2.573443437428517	14.787108547032993	21.169613897598463	1	35.1876
Booth	100	35	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(-0.28429187727151406, 1.6397996809409063) = 31.472906439807975	97.24873808779036	3.079490287860767	24.748844790717	25.82661195797462	1	35.1876
Booth	100	36	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(-1.232789975388703, 2.5782226153578556) = 33.35015871215643	97.24873808779036	2.9111947003787866	40.98288586683781	30.11512916870679	1	35.1876
Booth	100	37	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(0.6839685391442836, 1.645111091886307) = 13.103499355327582	97.24873808779036	7.090438867728604	52.341159995622235	28.702416286887836	1	35.1876
Booth	100	38	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(1.3754265169156963, 1.645111091886307) = 5.814055326018158	97.24873808779036	14.675548585314425	65.25979782821186	23.619597812544267	1	35.1876
Booth	100	39	0.8	50	50	1	f(1.1049449439773245, 2.874893628670632) = 0.02829097802509234	f(1.4379457195961503, 3.410320799315788) = 3.238383960091646	97.24873808779036	23.59389827386892	71.41529524936139	20.401380541563636	1	35.1876
Booth	100	40	0.8	50	50	1	f(1.1049449439773245, 2.920360441611364) = 0.019917350685909538	f(1.4379457195961503, 3.410320799315788) = 3.238383960091646	98.04716032406793	23.59389827386892	79.7013869902494	17.945585407176775	1	35.1876
Booth	100	41	0.8	50	50	1	f(1.1049449439773245, 2.920360441611364) = 0.019917350685909538	f(1.7903071569112083, 2.815420468214621) = 2.126278829181497	98.04716032406793	31.98691014588145	85.60714919947614	15.157910177085068	1	35.1876
Booth	100	42	0.8	50	50	1	f(1.1049449439773245, 2.914558785497836) = 0.019835224255769536	f(2.0987480023259693, 2.8341498722629295) = 4.715947215135649	98.05505597531754	17.49491313271808	86.10005930047154	17.389358535550443	1	35.1876
Booth	100	43	0.8	50	50	1	f(1.1049449439773245, 2.914558785497836) = 0.019835224255769536	f(1.1049449439773245, 3.55005910407269) = 2.0296996710872772	98.05505597531754	33.00657189037906	85.12033891604884	17.498169750186147	1	35.1876
Booth	100	44	0.8	50	50	1	f(1.1049449439773245, 2.914558785497836) = 0.019835224255769536	f(1.1049449439773245, 2.2859241616749735) = 2.0050795299413187	98.05505597531754	33.276989511805944	85.35743579508886	16.795170680583144	1	35.1876
Booth	100	45	0.8	50	50	1	f(1.1049449439773245, 2.914558785497836) = 0.019835224255769536	f(0.5919900803286179, 2.6519253332315675) = 2.5742836756036658	98.05505597531754	27.97763386340925	87.52338719013974	15.753859903903322	1	35.1876
Booth	100	46	0.8	50	50	1	f(1.1049449439773245, 2.914558785497836) = 0.019835224255769536	f(1.1049449439773245, 2.2760239142463465) = 2.0679530319652075	98.05505597531754	32.5950231173989	91.53881617406603	11.923509120568964	1	35.1876
Booth	100	47	0.8	50	50	1	f(1.058865404822347, 2.914558785497836) = 0.013590431661054907	f(0.017259058493356183, 3.400685979492284) = 2.4814809274972083	98.65917916778446	28.72340882587822	91.0417485752889	14.884843589706039	1	35.1876
Booth	100	48	0.8	50	50	1	f(1.058865404822347, 2.914558785497836) = 0.013590431661054907	f(0.3433789963646475, 2.7777892022565673) = 3.569910121507592	98.65917916778446	21.882268434419554	91.594023899024	14.71605109259844	1	35.1876
Booth	100	49	0.8	50	50	1	f(1.0775248230967414, 2.914558785497836) = 0.01356097634332122	f(1.1049449439773245, 3.578301784287402) = 2.2127507617142075	98.66204632381901	31.125975034130448	91.7069424934704	16.154675647654287	1	35.1876
Booth	100	50	0.8	50	50	1	f(1.0775248230967414, 2.914558785497836) = 0.01356097634332122	f(1.1049449439773245, 2.384267550942948) = 1.4337553914704897	98.66204632381901	41.08876362450682	93.53710707714889	12.803641598092296	1	35.1876
Booth	100	51	0.8	50	50	1	f(1.0775248230967414, 2.9276222664344296) = 0.0113546046348373	f(1.1049449439773245, 2.1524906438308347) = 2.934893175075934	98.87728749315013	25.413650523834168	92.63552914156823	16.554794340859715	1	35.1876
